Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
b94e4ae5-f846-44c0-972e-709a91f1e7d0,5cf58471-de79-4ce3-9545-6ca8086dc2e7,Fully Paid,220022,Short Term,,,10+ years,Rent,Debt Consolidation,29528.66,22,78,12,0,356421,953106,0,0
a7016273-a20b-4527-9254-056f5fa3df30,d5e9db4d-98d3-49c6-98cb-c4feca082127,Fully Paid,283426,Long Term,738,1355688,10+ years,Home Mortgage,other,9015.31,22.8,NA,7,0,342665,549538,0,0
3b990bb6-440c-43ee-9ef1-4e303b5447dd,8ce9f4e4-0044-4779-a4c5-66552927d0ab,Fully Paid,270556,Short Term,724,1752408,10+ years,Own Home,Home Improvements,24095.61,23.5,70,7,0,286387,908490,0,0
98b37cd6-3784-4c26-9354-cab0a12967ef,631347a6-b027-4f5f-8363-594b79aff617,Fully Paid,322476,Short Term,711,1262550,1 year,Own Home,Business Loan,24198.59,17.5,11,9,0,321024,477158,0,0
52acb835-3fc0-42d0-b145-05052074d5c6,756777d0-42b5-4e33-bd4d-58bf1d13f644,Fully Paid,441364,Short Term,691,1315066,10+ years,Home Mortgage,Debt Consolidation,16986.19,22.6,9,12,0,233035,439472,0,0
84e068cf-4440-48e2-8c8d-11d73930c25b,bfcb3eac-c8d9-4d6f-a002-0c9a3bf8c685,Fully Paid,99999999,Short Term,726,1488289,7 years,Home Mortgage,Debt Consolidation,35099.08,15.4,NA,15,1,187929,465960,1,0
3050f5c3-b379-429a-b9f3-a35483b2d007,7fd1cdc8-2eff-400d-a705-1602bdbbc87d,Fully Paid,247786,Short Term,748,1361787,2 years,Home Mortgage,Debt Consolidation,13288.79,14.3,NA,13,0,211831,1075800,0,0
0971addf-ace5-4e85-a469-fcacca8d088d,89d77bcf-9910-477d-a755-0dd046cb35ff,Fully Paid,334070,Short Term,704,927523,10+ years,Rent,Debt Consolidation,5132.28,20.5,24,11,0,226537,495858,0,0
34b38c8b-eb67-496e-ae2e-1ff1c771dc52,6e114107-2576-4a5b-91af-a7669333eca3,Fully Paid,54824,Long Term,747,830813,10+ years,Home Mortgage,Buy a Car,5130.38,24.2,NA,13,0,76665,1431650,0,0
1e350468-ffb6-4ed6-b4ba-53485086006e,e17ed1a4-1a75-43fa-bffb-be294a3f77c4,Fully Paid,99999999,Long Term,704,1139658,7 years,Home Mortgage,Debt Consolidation,14815.63,21.9,25,17,0,489782,624580,0,0
070ef1fe-aba2-438c-bbd4-9655e52f8959,7e90afe4-c090-43ac-b39e-90eed8c2d2fe,Fully Paid,403480,Short Term,713,2710274,10+ years,Own Home,Debt Consolidation,49236.6,16.5,NA,14,0,673873,865040,0,0
4b61a06f-f245-4542-b7c8-02201f1c842d,206609fa-9e43-4fcf-a0f9-4e7103eecc4c,Charged Off,105468,Short Term,738,702088,4 years,Rent,Other,1006.24,9.4,42,13,0,28139,221650,0,0
c1bc8065-163f-46de-9b15-3b996d2ab54c,6a907e9a-3ced-4f62-adec-6384a589b916,Fully Paid,99999999,Long Term,612,2279544,3 years,Home Mortgage,Debt Consolidation,50339.93,26.3,54,18,0,533672,698258,0,0
7033a72e-2225-42fd-ac4a-0a62c018818a,2ae52dc5-742e-4377-b498-2070e163aa1d,Fully Paid,137852,Short Term,732,1395227,10+ years,Home Mortgage,Debt Consolidation,2813.71,21.2,52,10,0,76627,243078,0,0
943b232e-554e-456d-9627-142a348885c8,78b23697-9228-4ef6-a770-478c0171b764,Fully Paid,131274,Short Term,723,543837,4 years,Rent,Debt Consolidation,10378.18,14.3,NA,4,0,83942,126390,0,0
c9aeb770-0e81-4853-9b69-c70a6c9d49ef,8f149fa9-23f6-4453-a82c-20ae5ffb6e95,Fully Paid,182116,Short Term,,,10+ years,Rent,Debt Consolidation,3389.22,21.9,69,6,0,92663,264286,0,0
a994df29-06e9-4725-86e4-e2b072fbf90c,3c4686b9-b1f9-4afe-8f92-613aefa52e85,Charged Off,46156,Short Term,654,1640745,6 years,Home Mortgage,Business Loan,31721.26,16.7,63,8,0,164008,199914,0,0
0d85eeb0-b1ff-4a58-9921-9d07a30c53f0,51a7e7bb-5520-48f9-a1b8-9813e8107db3,Fully Paid,67496,Short Term,725,582825,10+ years,Rent,Debt Consolidation,5925.34,5.5,NA,5,0,33706,112486,0,0
21bccca7-f15d-45a5-9785-c65d099bca19,a647389d-fee2-463d-86c1-c7b8e9be8d27,Charged Off,138380,Short Term,7350,485792,1 year,Rent,Debt Consolidation,8055.81,17.1,NA,8,0,117838,339394,0,0
6ba36bae-c42d-4aeb-889b-cda78bf317b5,d2592b4e-f032-42c6-8fdf-3023fa3c9ce7,Fully Paid,172436,Short Term,740,1340222,7 years,Own Home,Debt Consolidation,14965.92,19.8,NA,6,7,178410,398816,3,4
41985b07-eeb1-4d90-819f-3392f506ea2f,67e93ee0-bb2f-4a16-9d06-6600d084baae,Charged Off,788326,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,36388.61,22,42,28,0,565820,1353638,0,0
319ada04-060d-4770-9385-5a567604deee,5fdf69f6-b95f-4247-afe5-314efffc8bee,Fully Paid,336732,Short Term,738,1970072,10+ years,Home Mortgage,Debt Consolidation,35789.54,14.6,NA,14,0,464987,749892,0,0
9aebbf95-66a2-4c41-a831-8bfe5b9e0001,f589bab3-3e5c-47aa-b3c5-8617f9098254,Fully Paid,107932,Short Term,735,1211782,6 years,Home Mortgage,Home Improvements,28173.96,28.5,NA,9,0,521322,658988,0,0
590282b6-b617-4c7f-94af-0c901dfad8cf,8075f523-a006-49d5-bbfb-347cba8b4351,Fully Paid,346060,Long Term,711,765833,10+ years,Home Mortgage,Debt Consolidation,13402.03,21.1,16,9,1,61788,123354,1,0
a5b1474b-6038-4aab-bef3-54fafadc79b7,1bdb2782-30ef-45e4-b936-48fbc200b5ac,Fully Paid,217888,Short Term,735,1223144,8 years,Rent,Debt Consolidation,9163.51,10.8,NA,8,0,117952,207570,0,0
7967c4fb-6ccc-4919-a8ce-cff4e9ef3343,b756e180-7ba2-4721-a9cc-534c5bb642d2,Fully Paid,99999999,Short Term,738,934800,10+ years,Rent,Debt Consolidation,4806.43,27.8,20,13,0,25536,151646,0,0
5133b63f-5a06-4e81-9199-72220cfc4e9c,d3b5f171-9216-438d-96e2-5336c3204798,Fully Paid,99999999,Short Term,745,681226,2 years,Rent,Debt Consolidation,8095.33,12.7,NA,9,0,173812,322520,0,0
656ed1dc-227b-4b09-a305-51f1b57bf92f,86242eec-2c69-448a-93c5-c7d128eba38a,Charged Off,216524,Long Term,688,934990,4 years,Rent,Debt Consolidation,16050.63,11,13,10,0,113373,314072,0,0
3e8fb50d-e619-481c-843e-b489e16eae03,579a0930-b731-47c4-afb0-36ee23e772eb,Charged Off,261448,Long Term,7190,940785,1 year,Rent,Debt Consolidation,11681.39,13.3,20,15,0,237937,683672,0,0
ded90ca9-ee05-41e3-a686-7c4693752dcf,8b9f778b-c3a4-4d51-9940-6ae35bc4b7db,Charged Off,430804,Long Term,738,1130120,10+ years,Home Mortgage,Debt Consolidation,8711.31,18.5,NA,9,0,383667,789052,0,0
ef6f4c98-68d2-4109-a3d6-5c9c5157d5ac,4e974240-4b7e-46ea-9d3c-2702989f18be,Charged Off,163878,Short Term,7410,1439402,7 years,Home Mortgage,Debt Consolidation,14034.16,11,18,7,0,110865,186604,0,0
fb3cce7b-308f-4c0a-9e63-77ba2934147e,a3e9cb3b-5724-402c-9d6f-cf616d9b7b35,Fully Paid,227546,Short Term,709,561450,6 years,Rent,Debt Consolidation,16141.64,17.3,54,10,4,269667,374858,1,3
f949eedd-5c6a-4dac-b833-8b3b54757b68,3b5dda29-a465-4715-87f0-86d6e7dc3e12,Fully Paid,560516,Short Term,652,1374897,4 years,Home Mortgage,Debt Consolidation,25160.75,22.2,NA,15,0,354483,862290,0,0
202333cb-4791-4bf5-8605-518d2472735d,a91c4290-8a2d-4cdd-bab9-60788dc14eb2,Fully Paid,470316,Long Term,719,2393487,2 years,Own Home,Debt Consolidation,27126.11,34.1,NA,7,0,726484,1055450,0,0
67e8d085-3697-4786-a594-49c4d02fb4fa,01057261-5054-4448-b725-90ba98b82152,Charged Off,190784,Short Term,7040,711455,6 years,Rent,Debt Consolidation,5015.81,16.1,NA,6,0,145825,182138,0,0
2f852621-31da-41e1-a6e7-3f43e321db26,2ad6f371-7797-4609-92af-23eb4a30a4bf,Charged Off,395846,Long Term,725,829597,1 year,Rent,Debt Consolidation,18251.02,27.7,NA,10,1,273847,461560,1,0
05d79aad-6272-443e-8c31-04c043e4333f,c3e3bd3e-2841-41a2-8ed8-ace9f6f13a4a,Charged Off,450120,Long Term,673,981578,10+ years,Rent,Debt Consolidation,19467.78,16.5,NA,15,0,515394,1143230,0,0
914dee8f-17d2-46a0-a221-1d9fe3fa81d5,1d24a8f4-066d-4289-a245-176061d974b5,Fully Paid,99999999,Long Term,725,1698885,7 years,Home Mortgage,Debt Consolidation,29164.24,13.1,NA,10,0,589988,898876,0,0
0c6b672f-34d6-423d-9c81-f88f2a4689ad,11d42688-d6c7-4f1d-b32d-547d432050b8,Charged Off,399014,Short Term,722,2909945,2 years,Home Mortgage,Home Improvements,51409.06,12.8,42,12,0,938923,1248192,0,0
531076c3-61df-42da-8d62-1510fbfef060,29c9b790-ef61-4a5f-9e78-dd614323f044,Charged Off,116710,Short Term,,,9 years,Own Home,Debt Consolidation,10125.67,13.1,68,12,0,914812,2021470,0,0
da854835-ba97-45d2-a5a1-d42368dd6468,d3008cbd-e499-4080-813b-629b5d6695ca,Fully Paid,270402,Long Term,690,1044373,10+ years,Own Home,Debt Consolidation,17928.21,21,NA,12,0,258305,441144,0,0
ceb18d2f-9fff-414f-8d04-1d0f6c700b00,40e2a136-e855-411c-877a-acff6f143d7c,Fully Paid,129184,Short Term,735,948366,1 year,Own Home,Buy a Car,9088.46,17,50,9,0,332139,467280,0,0
ca910ec8-7a83-4d65-a784-1c345594e073,97514ea0-93a1-4b44-8c87-8852571f16a6,Charged Off,247500,Long Term,664,1347955,7 years,Rent,Debt Consolidation,2976.73,10.6,NA,4,0,98534,131604,0,0
c2745a65-c744-4854-bea5-c7c74e85c4af,1dabcfda-b1a1-4f89-b858-96d9ccab77a5,Fully Paid,99999999,Short Term,702,1385480,2 years,Home Mortgage,Business Loan,14893.91,24.6,47,8,0,234973,305382,0,0
de61ec5e-52b6-47ad-9cc0-cb70951097da,666c0266-76b1-4f00-934e-6047498e61be,Charged Off,396792,Long Term,6690,875748,6 years,Home Mortgage,Debt Consolidation,22404.42,9.7,7,10,0,311372,785466,0,0
6edfbe6d-979d-49d8-9fc8-63112947481a,173c7174-1d5e-4e59-bdee-354b32a171c5,Fully Paid,109582,Short Term,744,813903,2 years,Rent,Debt Consolidation,11665.81,8.7,NA,6,0,16910,89760,0,0
7377c718-01d7-452b-b8f8-b25fb50b1332,21ae217c-b415-4102-b033-9e99c04cb2e5,Fully Paid,99999999,Long Term,739,1461689,10+ years,Home Mortgage,Debt Consolidation,21072.71,34,NA,11,0,612731,1204544,0,0
c527736a-cd53-4668-b5ad-11064a84d486,ab2514e8-3bd4-4d64-8fd0-40533b132227,Fully Paid,264924,Short Term,,,2 years,Rent,Debt Consolidation,12297.94,20,36,6,0,132924,249480,0,0
01cfe452-6e45-4068-a6a3-ee91db9adfed,719e7e4b-b7e7-4967-9b89-f833d81ccf0f,Fully Paid,391314,Short Term,735,762660,1 year,Rent,Debt Consolidation,15062.63,13,NA,18,0,351633,962522,0,0
f21ec3e4-2064-47b9-bdb4-f85546944d82,a76f88e5-205d-4172-a260-a02d31dc975c,Fully Paid,520454,Long Term,716,1323825,5 years,Home Mortgage,Debt Consolidation,24049.63,12.8,NA,9,0,441009,622732,0,0
a4d78930-1458-463b-b268-b05429acc840,fd7eb7a2-a39e-4f4e-b5ee-dec42f3a537a,Fully Paid,330792,Long Term,733,1885522,10+ years,Home Mortgage,Debt Consolidation,20897.72,31.4,NA,13,1,138130,443058,1,0
bd04c711-a9a6-4859-ab59-977a944b2f86,ab685182-eb88-49b6-aee0-cfb49d50288b,Fully Paid,99999999,Short Term,748,1576411,5 years,Rent,Debt Consolidation,26404.68,15,NA,15,0,310118,712492,0,0
8359903a-29b3-4ec4-904e-9a84b7fd8770,4891a653-11b6-444b-82ac-e46db980cf91,Fully Paid,99999999,Short Term,746,1580116,6 years,Rent,Debt Consolidation,25150.3,18.9,NA,6,1,465785,887062,1,0
ba161d28-c8ba-46de-be77-1eb732b78e4f,c322611d-f268-4a44-82a6-8eec45ae92fa,Fully Paid,222530,Short Term,690,595783,n/a,Own Home,Debt Consolidation,17327.05,19.5,NA,9,0,385757,685058,0,0
1355b507-2f9d-4787-a2c6-a087bb56d35b,13dca6a4-d993-4e0e-bafe-9efe877b8669,Charged Off,446820,Short Term,715,1254228,1 year,Rent,Debt Consolidation,6427.89,16.5,NA,3,0,110903,214390,0,0
6638cd3d-7c5e-4038-b60e-64e78ee0534f,c5b34502-10c1-46e6-b4fb-bfd3ecb95d1e,Fully Paid,79530,Short Term,691,953990,7 years,Rent,Debt Consolidation,27029.78,19,42,10,0,371906,563640,0,0
9657283f-9b9d-4f43-bfeb-69e2d9bfee51,823589bf-3911-4be5-8a44-368e8db077c9,Charged Off,262988,Short Term,7210,794960,3 years,Rent,Debt Consolidation,18880.49,15.4,81,6,0,30267,87626,0,0
ed671727-14ad-4da8-9f37-fb8cce3c97f0,676a91e7-f978-4897-857d-b0619a354c08,Charged Off,110814,Short Term,742,459325,4 years,Own Home,Debt Consolidation,8306.23,7.9,43,15,0,125153,296956,0,0
3153d5b4-5e26-42bb-92d9-9d3cedc703a1,862cb1c6-cf59-4108-9ade-3edbd57ac59e,Fully Paid,385308,Long Term,678,1823715,6 years,Rent,other,6914.86,13,18,21,0,48944,57244,0,0
915a3d53-e021-4a0b-a925-70298c925696,85338b3c-6715-4eca-81f4-44540110f1cb,Fully Paid,158620,Short Term,694,475665,5 years,Own Home,Home Improvements,3900.51,9.8,31,11,0,84835,383724,0,0
d3b228ea-a4d1-4af7-9da9-511d2bd31564,510490c7-0e98-47f0-b353-2ad4711c012c,Fully Paid,768856,Long Term,,,< 1 year,Rent,Debt Consolidation,59285.89,11.4,NA,20,0,408082,806322,0,0
faff168a-96e7-4cff-bfa6-7d4a4504a2e2,817f26dc-b23c-44ca-a4e8-aa076cb7ea05,Fully Paid,146366,Short Term,724,816753,4 years,Rent,Other,13864.3,12.8,NA,12,0,168454,263560,0,0
2b59015b-ffae-45b3-8fb4-527751e34b1c,018d5599-8c09-4c98-95ab-6d450dc6e416,Fully Paid,435512,Short Term,745,1128372,10+ years,Home Mortgage,Debt Consolidation,16925.58,27,NA,9,0,242801,594396,0,0
08ec4d2f-cd15-4cec-88cb-6edbb8c4ac5c,7f97ade2-4720-42c6-ab28-9ebcea043cf2,Fully Paid,130944,Short Term,720,584288,1 year,Rent,wedding,9835.54,10.4,NA,4,0,43605,157322,0,0
c9a8f33a-203f-4887-8568-b095255d0a57,1cd3aa7c-4376-493b-acad-cb29ebcd9257,Fully Paid,134684,Short Term,735,579899,4 years,Rent,Debt Consolidation,7345.4,10.6,38,5,0,30115,65032,0,0
af2596d0-b730-41e1-8399-f068aef4f3fe,409c81f2-fbf9-4636-a734-f67e176f6589,Fully Paid,352220,Short Term,750,2129273,8 years,Home Mortgage,Home Improvements,10859.26,20.7,68,12,0,289180,667018,0,0
9ffe0ffc-0f15-4c86-a330-50c25dd58c42,f6af927e-8cf8-4f51-bf42-bc3a84e880e0,Charged Off,133012,Long Term,7170,1194606,7 years,Rent,Buy a Car,12712.71,16.4,56,9,0,119586,387904,0,0
171756e9-6824-4c0f-9641-f0f56dd96f26,9d1f6f0e-a3ee-4e39-a6e5-727390babdba,Charged Off,260260,Long Term,7300,1236197,7 years,Home Mortgage,Debt Consolidation,21015.33,12.8,30,10,0,121106,308198,0,0
6b58bc47-05ec-4b44-8d8e-cde7212fcad5,48c25a2a-a932-4080-9709-81c783151fe1,Fully Paid,769230,Long Term,691,2799707,< 1 year,Home Mortgage,Debt Consolidation,63459.81,17,NA,18,0,633536,1047926,0,0
51986343-1800-466d-adf9-e89271b8caff,64c6b07b-c8d7-47a2-bd19-4a698e6d0863,Fully Paid,360052,Short Term,719,721582,10+ years,Home Mortgage,Debt Consolidation,13529.71,17,NA,6,0,354730,416130,0,0
e311be8d-c1dd-446c-bbee-d33169fac081,4509ab8b-fda5-422c-8e71-b06684f71931,Fully Paid,524524,Short Term,,,5 years,Home Mortgage,Debt Consolidation,15892.36,15.4,NA,12,0,449236,959706,0,0
64e03138-b7a6-4b7b-aa6d-75e5b939310c,5d745ebc-1eb1-4a7a-a14d-c71693e03fe6,Fully Paid,259028,Long Term,698,2469753,1 year,Home Mortgage,Debt Consolidation,22227.72,8.4,68,10,0,250705,468204,0,0
b931aca3-fd26-48ab-b3b9-cf44e9afa892,b470a9ba-f292-40c8-8930-bc030ef950d7,Fully Paid,267542,Short Term,746,1578881,1 year,Rent,Debt Consolidation,15657.33,10,71,11,0,195966,387882,0,0
5464397a-7498-4bb5-9109-d5eadc738696,daa1073c-1549-47a6-9613-7e119e969348,Charged Off,174438,Short Term,,,10+ years,Home Mortgage,other,9476.63,17,NA,5,0,84265,109032,0,0
7b6d7617-bc05-42d3-9d12-c9dbdcd92045,1f0bd8c2-ac0e-4298-99cf-a4d5833316a3,Fully Paid,249326,Short Term,,,5 years,Rent,Debt Consolidation,11548.58,10.2,NA,8,0,250382,365134,0,0
8c301c9f-77d0-4f92-a6ce-2e402f1ce546,06e9516e-b22b-4659-80ac-aad5e871f195,Fully Paid,221276,Short Term,743,1299486,5 years,Home Mortgage,Debt Consolidation,12345.25,20.8,37,12,1,74385,206030,1,0
6e9c12cc-0476-4d90-8143-4aff82215e8d,362ee5ad-b494-4847-a3b0-f9cd5ddcd2c0,Fully Paid,222420,Short Term,712,2723840,5 years,Home Mortgage,Home Improvements,42446.57,18.3,68,17,0,563920,814176,0,0
10320271-9cf4-4001-aacf-23d55b9e45a0,f4c3ce6e-3da2-49d1-8ff0-aeb12bb4a8ce,Fully Paid,402578,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,5097.32,16.3,18,8,0,211964,322102,0,0
eda7767f-b5c1-4382-9bb1-eb7d47ae6751,92791a70-fc97-460a-aa6e-ad0b0a0e68d3,Fully Paid,280852,Short Term,738,1585930,10+ years,Home Mortgage,Debt Consolidation,28811.03,22.6,NA,13,0,276602,423654,0,0
1a6b36ad-65af-4377-b581-31f10fb95e27,41df3f35-84b1-40f8-908c-35c591d15f2c,Fully Paid,99999999,Short Term,723,905521,6 years,Home Mortgage,Debt Consolidation,6489.64,24.5,NA,5,1,134026,170346,1,0
b9514382-d66c-4d00-93be-b2644d9b6659,7e9d3fa1-b9d6-4869-9c37-26a99d3a1143,Fully Paid,386694,Short Term,740,1726910,10+ years,Rent,Debt Consolidation,17412.93,11.8,77,8,0,298756,353694,0,0
fd1afc23-5256-4a43-bf0f-7e4a0a26d863,7fbe8108-cfc6-4925-8021-e952321915e0,Charged Off,351692,Short Term,,,5 years,Rent,Debt Consolidation,27715.11,16.1,NA,8,0,188708,272448,0,0
be347108-7788-40f8-97aa-360646952a46,3fa09eea-e901-4afb-a78d-adb917a38a45,Fully Paid,224092,Short Term,721,696730,4 years,Rent,Debt Consolidation,10683.13,7.7,NA,7,0,119377,219736,0,0
3ce560e8-74b9-44db-a3f1-15bb18189e90,c0979432-6b2b-47fb-88be-290b2e0d3010,Fully Paid,65912,Short Term,732,948575,1 year,Own Home,Debt Consolidation,4956.34,15.4,15,8,0,159486,721402,0,0
30068bb9-0bf4-4295-bccc-95dd110548f2,8e6658e5-4eec-4397-ba60-dd279eb6f448,Charged Off,177144,Short Term,6750,705394,1 year,Rent,Debt Consolidation,19221.92,6.4,17,8,0,72523,174218,0,0
9a8f0a8d-9866-4a1c-bbd7-2266600b7f99,ab4e245b-381d-4260-acff-8a6a58ba94c0,Charged Off,94908,Short Term,738,768170,7 years,Rent,Debt Consolidation,5281.24,15.4,NA,10,0,213579,353782,0,0
27dd9790-513d-4d26-9152-e93ca1f06068,4ab01738-05af-4ace-881e-0a435c452a47,Fully Paid,157234,Short Term,,,6 years,Rent,Debt Consolidation,13398.04,15.7,NA,17,0,169043,194370,0,0
8f77837a-ed74-48bb-8125-7661cb778d27,6e89cd20-19f4-4bc7-9e70-590c34a9acdd,Fully Paid,294316,Short Term,,,< 1 year,Rent,Debt Consolidation,22443.94,15.7,42,8,0,306888,560494,0,0
371a2d89-9435-42f6-91b8-eb48daafae0d,66124403-409b-42e0-b79c-61187746de84,Fully Paid,220770,Short Term,741,591071,7 years,Rent,Debt Consolidation,12067.66,18.5,NA,7,0,393585,525646,0,0
dc3db566-0fca-4191-9f1a-4ee1557fef58,3a749d28-13c8-444f-af8c-788d2d944eb5,Fully Paid,568414,Long Term,717,1116744,3 years,Home Mortgage,Debt Consolidation,12656.47,21.4,NA,8,0,598044,969826,0,0
2c6779a9-4d25-4e6c-91af-3c2972fd3067,9e815288-f863-4b4c-bc31-2ef070869c5e,Fully Paid,380512,Short Term,728,948594,8 years,Home Mortgage,Debt Consolidation,22845.22,15.9,20,27,0,348061,907676,0,0
cca0fd6e-de76-40c8-ad07-f292501e1fbe,b071d166-881d-4f1e-bffc-c5b29ed2622d,Fully Paid,177012,Short Term,,,4 years,Rent,Debt Consolidation,16275.59,9.3,NA,11,0,155515,424688,0,0
235f5b6a-9289-4af0-9c5b-1a01079f359c,1376430c-3aec-4f17-acb5-c1b4626fbf94,Fully Paid,227722,Short Term,673,578892,10+ years,Rent,other,13314.63,22.3,NA,11,0,167124,435798,0,0
b2b55480-ace1-402c-8edd-491930ae64a9,cc20dd6b-0229-40cd-8485-610a36c8a246,Fully Paid,180290,Short Term,741,1297548,4 years,Home Mortgage,Debt Consolidation,16976.12,14,NA,13,1,191159,799106,1,0
b9e05cd1-4939-4a14-8f02-dd03b126ee8a,b0e29963-ee8d-4a22-ae6e-15c7fe1407db,Fully Paid,145552,Short Term,,,5 years,Home Mortgage,Debt Consolidation,10970.22,23,NA,17,0,194959,832964,0,0
11238bcb-9271-4128-bce4-0a197a2cda62,cf0f4b83-0179-4a41-949c-439f147ac49c,Fully Paid,99999999,Short Term,716,4379215,< 1 year,Home Mortgage,Home Improvements,32114.18,26.1,5,19,0,1959071,6164114,0,0
5c81547e-1d3a-40dc-8505-44f8774623aa,53577bb1-e451-4e5e-851c-fdaedb667c66,Fully Paid,218614,Short Term,,,3 years,Home Mortgage,Debt Consolidation,11894.57,12.7,NA,9,0,64619,135564,0,0
4eb071e0-d2ec-419f-8972-e70f53251da3,bde31ca6-3e9e-4b8e-8f34-c94530d0ca37,Fully Paid,99999999,Short Term,745,1774676,< 1 year,Rent,Debt Consolidation,22863.84,16.7,NA,16,0,483949,1262074,0,0
12558190-5cc4-49e7-acdd-663b3ebf766d,082a4886-264f-4a5e-a563-34bf467a5487,Fully Paid,99999999,Long Term,668,624929,4 years,Rent,Debt Consolidation,8009.45,14.8,11,7,0,5928,52800,0,0
710ca9cf-1f8b-48c3-98a4-bca4fc7823d3,ec96b122-c216-439b-833a-3f683c587469,Charged Off,391314,Short Term,,,5 years,Rent,Debt Consolidation,19341.05,12.4,NA,18,0,349771,433136,0,0
1e0a0237-5122-4728-af5a-68b3658e86dd,0b7ab558-9e37-4bd2-81e1-55a099fdb4e8,Fully Paid,134882,Short Term,738,990223,5 years,Rent,Debt Consolidation,13780.51,22.6,30,12,0,33326,85338,0,0
6bdc2b6b-7ca7-47bc-9875-47c5ab2032cb,eb0579cb-0c08-4b7b-b1ec-f7ba5ef1e95b,Fully Paid,79772,Short Term,703,1569381,10+ years,Own Home,Debt Consolidation,33349.18,20.6,NA,19,1,1175549,1824614,1,0
0a4e3593-ec9e-4187-92bf-caaabbeb8304,a98bbd37-206d-4f81-a644-dacac1b23e51,Charged Off,216942,Short Term,735,599545,10+ years,Own Home,Other,11691.27,14,NA,12,1,159296,312620,1,0
d5f53eed-0ef0-40c8-b79c-7d3719a366b2,48e17c7f-648f-4110-b8bf-cb6c55934cee,Fully Paid,64856,Short Term,722,1306991,10+ years,Home Mortgage,Home Improvements,15139.2,24.5,31,4,0,51813,69212,0,0
6c5612d1-1f14-4eb6-a0d0-8a129a150305,d14fe087-6ea3-4ed4-80dc-a2fde0fc5389,Fully Paid,171644,Short Term,,,8 years,Home Mortgage,Debt Consolidation,17454.35,10,35,11,0,152551,500368,0,0
51870c89-02a1-497c-be85-af254d001c16,9b2e47fe-07db-4d5f-9ca0-116e650496d3,Fully Paid,195206,Short Term,750,1015588,4 years,Home Mortgage,Debt Consolidation,12830.13,15.4,NA,9,0,236170,836286,0,0
b4715c52-bc90-4439-a05c-51ad98e2e649,70d52005-13e3-44e3-8942-f9ba6d920912,Fully Paid,312422,Short Term,,,7 years,Home Mortgage,Debt Consolidation,16836.09,21,NA,17,0,426018,510664,0,0
2dd8a6f1-0dfd-43aa-b90b-199e234f3206,b913a3cc-c4c4-461f-8553-7ac2a88410e0,Charged Off,467632,Long Term,726,1148436,10+ years,Own Home,Debt Consolidation,9857.39,16.4,5,8,0,226708,418660,0,0
edd65b40-91ee-4b9d-8ef9-0f12e8f1e238,51d762c9-4b63-4926-ac1d-64eba303d6ef,Fully Paid,221826,Short Term,,,7 years,Home Mortgage,Debt Consolidation,15042.11,21.2,55,13,0,224808,321772,0,0
40f2dfcd-84c1-4b91-a6ec-ac5e96591f2e,40f81e7d-9d14-4bf6-bfc4-a19448221d89,Fully Paid,43714,Short Term,,,6 years,Rent,Debt Consolidation,3642.87,7,NA,8,0,27968,152790,0,0
38df8f1d-7107-4ed0-9a42-72f6f9c995db,fb366861-2a26-4a0c-80c4-8fdae26e9099,Fully Paid,555060,Short Term,699,1143610,10+ years,Home Mortgage,other,15152.88,22.2,15,6,0,28690,64262,0,0
4a1b28d3-e120-4f54-b992-ca50b1fd33c8,b4689e6e-45f0-42ab-9ff8-61dc0b02f3f8,Fully Paid,117722,Short Term,,,< 1 year,Rent,Other,19875.52,12,4,11,0,0,0,0,0
1502d692-aa66-4d88-976a-1a9504e3dc54,adfbb01f-2156-471f-87d2-84a91af0d93f,Fully Paid,590414,Long Term,692,1243645,10+ years,Home Mortgage,Home Improvements,4186.84,20.8,NA,10,1,94145,502392,1,0
adf45bd8-381a-4249-9e2f-af8c7e27e170,4f09dde1-a987-433a-99de-91f3c2d445e6,Fully Paid,189002,Short Term,703,2431962,6 years,Rent,other,24725.08,14.8,19,10,0,108471,156002,0,0
c6af8d76-32be-48ab-bb27-6b72953ea320,86b62db7-9526-4335-a386-063bcd82cb3d,Fully Paid,395538,Long Term,697,747213,6 years,Home Mortgage,Debt Consolidation,17933.15,28.1,78,15,0,621832,1046540,0,0
8de9a6c4-afc5-4e7f-b8a2-75d1889377e3,2105a980-75d4-4191-a12b-2e5cc7c18161,Fully Paid,447920,Short Term,683,1005784,6 years,Home Mortgage,Debt Consolidation,7870.18,15.1,NA,10,0,230888,286528,0,0
30d7a06f-0675-465d-8e81-7d06cb1993b6,d891a41d-f475-49a5-b475-d95b072a451f,Fully Paid,99999999,Short Term,726,1199964,3 years,Home Mortgage,Debt Consolidation,34099.11,19,NA,31,0,704406,1276418,0,0
b9586b0b-66a3-433c-ab31-069bf6eeecd2,1299f13c-514e-40b1-bb0e-57add6fe3e37,Fully Paid,302588,Short Term,730,1133673,10+ years,Rent,Debt Consolidation,7642.75,25.5,52,10,0,197524,309078,0,0
